nohup: ignoring input
Loading files from: ../data/training_set/*/*.jpg
Starting Training:
>897, dA[0.093,0.068] dB[0.054,0.025] g[8.109,8.394] s_elaps=14567
>898, dA[0.075,0.006] dB[0.068,0.009] g[8.011,8.256] s_elaps=14584
>899, dA[0.022,0.031] dB[0.007,0.009] g[8.015,7.992] s_elaps=14600
>900, dA[0.025,0.011] dB[0.008,0.004] g[8.777,9.021] s_elaps=14616
>901, dA[0.038,0.094] dB[0.042,0.112] g[8.299,8.548] s_elaps=14632
>902, dA[0.037,0.023] dB[0.032,0.017] g[8.797,9.183] s_elaps=14648
>903, dA[0.057,0.058] dB[0.125,0.097] g[7.474,7.496] s_elaps=14664
>904, dA[0.014,0.028] dB[0.028,0.031] g[8.267,8.656] s_elaps=14681
>905, dA[0.009,0.007] dB[0.051,0.019] g[9.132,9.167] s_elaps=14697
>906, dA[0.020,0.009] dB[0.017,0.008] g[7.902,8.420] s_elaps=14713
>907, dA[0.010,0.005] dB[0.011,0.007] g[8.169,8.442] s_elaps=14729
>908, dA[0.025,0.019] dB[0.033,0.010] g[8.126,8.247] s_elaps=14745
>909, dA[0.009,0.011] dB[0.009,0.006] g[8.783,8.856] s_elaps=14762
>910, dA[0.057,0.018] dB[0.058,0.017] g[8.336,8.529] s_elaps=14778
>911, dA[0.022,0.006] dB[0.023,0.010] g[8.582,8.764] s_elaps=14794
>912, dA[0.006,0.004] dB[0.007,0.006] g[8.455,8.756] s_elaps=14811
>913, dA[0.014,0.008] dB[0.005,0.007] g[8.735,8.861] s_elaps=14827
>914, dA[0.018,0.006] dB[0.013,0.008] g[8.132,8.351] s_elaps=14844
>915, dA[0.034,0.016] dB[0.044,0.027] g[8.142,8.429] s_elaps=14860
>916, dA[0.064,0.009] dB[0.075,0.008] g[8.406,8.447] s_elaps=14876
>917, dA[0.055,0.007] dB[0.056,0.020] g[7.019,7.541] s_elaps=14892
>918, dA[0.033,0.024] dB[0.032,0.020] g[8.260,8.398] s_elaps=14908
>919, dA[0.010,0.009] dB[0.013,0.022] g[8.153,8.334] s_elaps=14925
>920, dA[0.032,0.032] dB[0.070,0.031] g[7.845,8.075] s_elaps=14941
>921, dA[0.081,0.020] dB[0.044,0.025] g[7.936,8.473] s_elaps=14957
>922, dA[0.023,0.007] dB[0.082,0.040] g[7.894,7.844] s_elaps=14974
>923, dA[0.031,0.023] dB[0.029,0.011] g[7.223,7.279] s_elaps=14990
>924, dA[0.028,0.008] dB[0.009,0.015] g[8.954,9.316] s_elaps=15006
>925, dA[0.011,0.014] dB[0.017,0.011] g[8.162,8.394] s_elaps=15022
>926, dA[0.014,0.011] dB[0.038,0.040] g[8.848,9.003] s_elaps=15038
>927, dA[0.005,0.014] dB[0.032,0.023] g[8.816,8.769] s_elaps=15055
>928, dA[0.105,0.035] dB[0.073,0.059] g[7.798,7.945] s_elaps=15071
>929, dA[0.011,0.011] dB[0.014,0.021] g[8.346,8.441] s_elaps=15087
>930, dA[0.012,0.013] dB[0.035,0.035] g[7.458,7.663] s_elaps=15103
>931, dA[0.038,0.020] dB[0.042,0.009] g[7.940,8.009] s_elaps=15119
>932, dA[0.008,0.013] dB[0.006,0.009] g[8.157,8.413] s_elaps=15135
>933, dA[0.009,0.008] dB[0.065,0.013] g[8.909,8.990] s_elaps=15152
>934, dA[0.019,0.013] dB[0.030,0.007] g[7.857,8.002] s_elaps=15168
>935, dA[0.060,0.076] dB[0.034,0.069] g[7.294,7.499] s_elaps=15184
>936, dA[0.135,0.016] dB[0.123,0.010] g[9.050,9.091] s_elaps=15201
>937, dA[0.049,0.012] dB[0.047,0.012] g[7.857,7.862] s_elaps=15217
>938, dA[0.031,0.010] dB[0.035,0.008] g[7.960,8.099] s_elaps=15233
>939, dA[0.085,0.118] dB[0.016,0.021] g[8.456,8.626] s_elaps=15250
>940, dA[0.095,0.021] dB[0.014,0.010] g[8.774,9.160] s_elaps=15266
>941, dA[0.075,0.084] dB[0.059,0.019] g[8.069,8.001] s_elaps=15282
>942, dA[0.095,0.028] dB[0.015,0.009] g[7.868,8.211] s_elaps=15298
>943, dA[0.010,0.036] dB[0.011,0.005] g[8.250,8.112] s_elaps=15314
>944, dA[0.040,0.018] dB[0.009,0.008] g[8.441,8.681] s_elaps=15331
>945, dA[0.042,0.031] dB[0.033,0.016] g[8.830,8.759] s_elaps=15347
>946, dA[0.019,0.019] dB[0.016,0.007] g[7.899,8.471] s_elaps=15363
>947, dA[0.060,0.095] dB[0.092,0.074] g[7.908,7.956] s_elaps=15380
>948, dA[0.024,0.019] dB[0.009,0.014] g[8.273,8.617] s_elaps=15396
>949, dA[0.016,0.014] dB[0.022,0.043] g[8.080,8.182] s_elaps=15412
>950, dA[0.062,0.016] dB[0.090,0.019] g[7.919,8.297] s_elaps=15428
>951, dA[0.096,0.077] dB[0.116,0.085] g[7.491,7.801] s_elaps=15444
>952, dA[0.014,0.011] dB[0.045,0.010] g[7.382,7.825] s_elaps=15461
>953, dA[0.018,0.013] dB[0.019,0.012] g[8.239,8.447] s_elaps=15477
>954, dA[0.046,0.032] dB[0.044,0.038] g[7.184,7.294] s_elaps=15493
>955, dA[0.053,0.026] dB[0.046,0.003] g[8.642,8.831] s_elaps=15509
>956, dA[0.030,0.016] dB[0.014,0.021] g[7.161,7.621] s_elaps=15525
>957, dA[0.007,0.018] dB[0.012,0.006] g[7.749,7.926] s_elaps=15542
>958, dA[0.027,0.013] dB[0.046,0.009] g[8.291,8.594] s_elaps=15558
>959, dA[0.055,0.026] dB[0.056,0.015] g[8.261,8.418] s_elaps=15575
>960, dA[0.015,0.013] dB[0.007,0.009] g[8.358,8.531] s_elaps=15591
>961, dA[0.008,0.007] dB[0.006,0.005] g[8.305,8.577] s_elaps=15607
>962, dA[0.018,0.023] dB[0.016,0.008] g[8.166,8.146] s_elaps=15624
>963, dA[0.056,0.020] dB[0.026,0.006] g[8.455,8.818] s_elaps=15640
>964, dA[0.026,0.020] dB[0.006,0.007] g[7.929,8.085] s_elaps=15656
>965, dA[0.032,0.021] dB[0.026,0.024] g[8.542,8.726] s_elaps=15672
>966, dA[0.020,0.031] dB[0.009,0.009] g[8.406,8.534] s_elaps=15688
>967, dA[0.026,0.019] dB[0.018,0.012] g[8.316,8.503] s_elaps=15704
>968, dA[0.021,0.030] dB[0.007,0.005] g[7.471,7.703] s_elaps=15721
>969, dA[0.033,0.012] dB[0.011,0.017] g[8.288,8.547] s_elaps=15737
>970, dA[0.011,0.021] dB[0.010,0.005] g[8.035,8.038] s_elaps=15753
>971, dA[0.050,0.054] dB[0.045,0.035] g[7.590,7.941] s_elaps=15769
>972, dA[0.023,0.010] dB[0.021,0.005] g[8.383,8.821] s_elaps=15786
>973, dA[0.017,0.003] dB[0.007,0.013] g[8.459,8.609] s_elaps=15803
>974, dA[0.054,0.008] dB[0.067,0.012] g[7.589,7.573] s_elaps=15819
>975, dA[0.006,0.008] dB[0.007,0.017] g[7.987,8.158] s_elaps=15835
>976, dA[0.011,0.006] dB[0.033,0.031] g[8.082,8.036] s_elaps=15851
>977, dA[0.044,0.006] dB[0.053,0.012] g[8.598,8.703] s_elaps=15867
>978, dA[0.010,0.006] dB[0.025,0.024] g[8.102,8.123] s_elaps=15884
>979, dA[0.055,0.021] dB[0.109,0.026] g[7.582,7.606] s_elaps=15900
>980, dA[0.005,0.006] dB[0.024,0.039] g[7.861,8.007] s_elaps=15916
>Saved: g_model_AtoB_000980 and g_model_BtoA_000980
>981, dA[0.024,0.040] dB[0.079,0.039] g[7.717,7.673] s_elaps=15944
>982, dA[0.007,0.012] dB[0.016,0.044] g[7.521,7.867] s_elaps=15960
>983, dA[0.010,0.008] dB[0.050,0.017] g[8.809,8.847] s_elaps=15976
>984, dA[0.010,0.004] dB[0.022,0.062] g[8.168,8.307] s_elaps=15992
>985, dA[0.054,0.011] dB[0.108,0.027] g[8.182,8.556] s_elaps=16008
>986, dA[0.028,0.011] dB[0.029,0.050] g[7.914,7.986] s_elaps=16025
>987, dA[0.008,0.003] dB[0.046,0.012] g[7.549,7.552] s_elaps=16041
>988, dA[0.007,0.006] dB[0.022,0.019] g[7.828,7.933] s_elaps=16057
>989, dA[0.015,0.007] dB[0.022,0.011] g[6.953,7.002] s_elaps=16073
>990, dA[0.046,0.011] dB[0.052,0.057] g[7.781,7.937] s_elaps=16089
>991, dA[0.005,0.005] dB[0.033,0.019] g[8.794,8.369] s_elaps=16105
>992, dA[0.038,0.013] dB[0.052,0.020] g[7.876,8.053] s_elaps=16122
>993, dA[0.035,0.007] dB[0.050,0.011] g[7.670,7.826] s_elaps=16138
>994, dA[0.058,0.037] dB[0.090,0.033] g[8.173,8.022] s_elaps=16154
>995, dA[0.011,0.007] dB[0.013,0.005] g[7.826,7.985] s_elaps=16170
>996, dA[0.047,0.036] dB[0.047,0.012] g[8.607,8.909] s_elaps=16186
>997, dA[0.069,0.038] dB[0.057,0.046] g[7.848,8.134] s_elaps=16203
>998, dA[0.008,0.014] dB[0.023,0.007] g[8.631,8.847] s_elaps=16219
>999, dA[0.009,0.005] dB[0.012,0.008] g[7.805,7.949] s_elaps=16235
>1000, dA[0.024,0.010] dB[0.046,0.010] g[7.626,8.091] s_elaps=16251
>1001, dA[0.049,0.015] dB[0.039,0.035] g[7.692,7.729] s_elaps=16267
>1002, dA[0.010,0.008] dB[0.022,0.008] g[8.672,8.758] s_elaps=16283
>1003, dA[0.050,0.021] dB[0.054,0.018] g[7.753,7.775] s_elaps=16300
>1004, dA[0.004,0.005] dB[0.015,0.005] g[8.240,8.483] s_elaps=16316
>1005, dA[0.011,0.012] dB[0.027,0.024] g[8.036,8.206] s_elaps=16332
>1006, dA[0.024,0.006] dB[0.020,0.015] g[8.221,8.362] s_elaps=16348
>1007, dA[0.044,0.003] dB[0.022,0.021] g[7.689,8.015] s_elaps=16365
>1008, dA[0.023,0.022] dB[0.019,0.007] g[7.655,7.687] s_elaps=16381
>1009, dA[0.071,0.014] dB[0.035,0.026] g[7.880,8.426] s_elaps=16397
>1010, dA[0.009,0.006] dB[0.017,0.010] g[7.116,7.328] s_elaps=16413
>1011, dA[0.020,0.013] dB[0.057,0.028] g[7.865,7.917] s_elaps=16430
>1012, dA[0.005,0.006] dB[0.013,0.013] g[7.540,7.762] s_elaps=16446
>1013, dA[0.006,0.010] dB[0.010,0.010] g[7.966,7.855] s_elaps=16462
>1014, dA[0.023,0.013] dB[0.028,0.029] g[7.695,7.755] s_elaps=16478
>1015, dA[0.013,0.018] dB[0.012,0.009] g[8.427,8.515] s_elaps=16494
>1016, dA[0.030,0.011] dB[0.032,0.015] g[7.755,7.891] s_elaps=16511
>1017, dA[0.006,0.015] dB[0.010,0.012] g[7.876,8.159] s_elaps=16527
>1018, dA[0.050,0.065] dB[0.023,0.020] g[7.365,7.442] s_elaps=16543
>1019, dA[0.054,0.010] dB[0.016,0.010] g[8.303,8.546] s_elaps=16559
>1020, dA[0.065,0.038] dB[0.053,0.043] g[7.784,7.773] s_elaps=16575
>1021, dA[0.044,0.009] dB[0.058,0.017] g[7.677,7.513] s_elaps=16591
>1022, dA[0.023,0.041] dB[0.051,0.032] g[7.649,7.708] s_elaps=16608
>1023, dA[0.042,0.019] dB[0.027,0.005] g[9.020,9.119] s_elaps=16624
>1024, dA[0.026,0.029] dB[0.018,0.015] g[8.868,9.173] s_elaps=16640
>1025, dA[0.091,0.040] dB[0.102,0.067] g[8.766,8.725] s_elaps=16656
>1026, dA[0.012,0.007] dB[0.031,0.006] g[9.052,8.794] s_elaps=16672
>1027, dA[0.072,0.023] dB[0.082,0.033] g[7.903,8.233] s_elaps=16688
>1028, dA[0.049,0.008] dB[0.066,0.012] g[8.768,8.846] s_elaps=16705
>1029, dA[0.021,0.014] dB[0.108,0.080] g[7.692,7.837] s_elaps=16721
>1030, dA[0.022,0.008] dB[0.072,0.037] g[7.431,8.020] s_elaps=16737
>1031, dA[0.007,0.004] dB[0.025,0.021] g[8.148,8.017] s_elaps=16753
>1032, dA[0.016,0.015] dB[0.107,0.087] g[7.641,7.950] s_elaps=16769
>1033, dA[0.036,0.121] dB[0.078,0.039] g[7.783,7.879] s_elaps=16786
>1034, dA[0.237,0.009] dB[0.036,0.029] g[7.894,8.382] s_elaps=16802
>1035, dA[0.077,0.028] dB[0.018,0.015] g[8.128,7.914] s_elaps=16818
>1036, dA[0.120,0.057] dB[0.037,0.028] g[7.787,8.005] s_elaps=16834
>1037, dA[0.035,0.033] dB[0.010,0.009] g[8.370,8.163] s_elaps=16850
>1038, dA[0.044,0.036] dB[0.023,0.036] g[7.696,8.211] s_elaps=16867
>1039, dA[0.090,0.074] dB[0.104,0.085] g[7.762,7.763] s_elaps=16883
>1040, dA[0.135,0.053] dB[0.218,0.063] g[8.335,8.221] s_elaps=16899
>1041, dA[0.035,0.020] dB[0.017,0.026] g[8.024,8.291] s_elaps=16915
>1042, dA[0.068,0.031] dB[0.107,0.045] g[7.875,7.900] s_elaps=16931
>1043, dA[0.010,0.009] dB[0.010,0.010] g[7.778,8.278] s_elaps=16948
>1044, dA[0.023,0.010] dB[0.034,0.017] g[7.666,7.834] s_elaps=16964
>1045, dA[0.009,0.008] dB[0.009,0.007] g[7.891,8.178] s_elaps=16980
>1046, dA[0.078,0.019] dB[0.061,0.012] g[8.672,8.807] s_elaps=16996
>1047, dA[0.032,0.004] dB[0.032,0.007] g[8.145,8.245] s_elaps=17013
>1048, dA[0.009,0.008] dB[0.009,0.005] g[7.885,7.921] s_elaps=17029
>1049, dA[0.007,0.003] dB[0.005,0.006] g[7.797,8.040] s_elaps=17045
>1050, dA[0.009,0.003] dB[0.010,0.004] g[7.952,8.017] s_elaps=17061
>1051, dA[0.012,0.008] dB[0.022,0.023] g[8.022,7.981] s_elaps=17077
>1052, dA[0.007,0.005] dB[0.006,0.008] g[8.137,7.916] s_elaps=17094
>1053, dA[0.033,0.022] dB[0.033,0.007] g[7.822,7.862] s_elaps=17110
>1054, dA[0.051,0.013] dB[0.025,0.008] g[8.289,8.529] s_elaps=17126
>1055, dA[0.007,0.009] dB[0.025,0.021] g[8.103,7.970] s_elaps=17142
>1056, dA[0.025,0.014] dB[0.015,0.004] g[7.908,7.757] s_elaps=17158
>1057, dA[0.010,0.009] dB[0.016,0.012] g[7.452,7.855] s_elaps=17175
>1058, dA[0.011,0.006] dB[0.006,0.013] g[7.593,7.577] s_elaps=17191
>1059, dA[0.041,0.010] dB[0.037,0.007] g[7.981,8.203] s_elaps=17207
>1060, dA[0.073,0.063] dB[0.042,0.024] g[7.552,7.809] s_elaps=17223
>1061, dA[0.028,0.012] dB[0.014,0.009] g[8.137,8.458] s_elaps=17239
>1062, dA[0.014,0.005] dB[0.006,0.007] g[9.004,8.963] s_elaps=17256
>1063, dA[0.012,0.008] dB[0.012,0.003] g[7.442,7.763] s_elaps=17272
>1064, dA[0.049,0.012] dB[0.016,0.011] g[8.532,8.431] s_elaps=17288
>1065, dA[0.011,0.009] dB[0.007,0.003] g[8.046,8.555] s_elaps=17304
>1066, dA[0.063,0.038] dB[0.024,0.026] g[7.608,7.801] s_elaps=17320
>1067, dA[0.008,0.012] dB[0.010,0.008] g[7.547,7.466] s_elaps=17336
>1068, dA[0.024,0.022] dB[0.050,0.021] g[8.259,8.314] s_elaps=17353
>1069, dA[0.026,0.007] dB[0.021,0.008] g[7.357,7.591] s_elaps=17369
>1070, dA[0.021,0.019] dB[0.017,0.010] g[7.482,7.526] s_elaps=17385
>1071, dA[0.012,0.006] dB[0.020,0.020] g[7.842,7.835] s_elaps=17401
>1072, dA[0.036,0.032] dB[0.038,0.014] g[8.023,7.784] s_elaps=17417
>1073, dA[0.012,0.006] dB[0.027,0.011] g[7.617,7.623] s_elaps=17433
>1074, dA[0.035,0.042] dB[0.028,0.039] g[7.305,7.553] s_elaps=17450
>1075, dA[0.025,0.014] dB[0.040,0.020] g[7.760,8.231] s_elaps=17466
>1076, dA[0.054,0.020] dB[0.073,0.026] g[8.190,8.339] s_elaps=17482
>1077, dA[0.061,0.020] dB[0.071,0.015] g[7.226,7.387] s_elaps=17498
>1078, dA[0.006,0.009] dB[0.010,0.004] g[7.631,7.855] s_elaps=17514
>1079, dA[0.016,0.012] dB[0.011,0.014] g[8.306,8.577] s_elaps=17530
>1080, dA[0.007,0.009] dB[0.018,0.005] g[7.634,7.946] s_elaps=17547
>1081, dA[0.011,0.003] dB[0.009,0.009] g[7.804,8.217] s_elaps=17563
>1082, dA[0.032,0.025] dB[0.038,0.033] g[7.582,7.594] s_elaps=17579
>1083, dA[0.031,0.008] dB[0.019,0.008] g[7.977,8.257] s_elaps=17595
>1084, dA[0.004,0.008] dB[0.009,0.006] g[7.266,7.381] s_elaps=17611
>1085, dA[0.066,0.040] dB[0.056,0.007] g[7.449,7.495] s_elaps=17627
>1086, dA[0.051,0.004] dB[0.006,0.007] g[7.347,7.941] s_elaps=17644
>1087, dA[0.039,0.029] dB[0.015,0.020] g[8.433,8.504] s_elaps=17660
>1088, dA[0.025,0.009] dB[0.036,0.006] g[8.401,8.503] s_elaps=17676
>1089, dA[0.014,0.017] dB[0.010,0.006] g[7.474,7.608] s_elaps=17692
>1090, dA[0.059,0.014] dB[0.044,0.019] g[7.915,8.390] s_elaps=17708
>1091, dA[0.004,0.008] dB[0.006,0.011] g[7.433,7.675] s_elaps=17724
>1092, dA[0.030,0.029] dB[0.017,0.007] g[7.956,8.021] s_elaps=17740
>1093, dA[0.047,0.006] dB[0.029,0.008] g[7.519,7.795] s_elaps=17757
>1094, dA[0.016,0.007] dB[0.005,0.005] g[7.212,7.402] s_elaps=17773
>1095, dA[0.019,0.009] dB[0.032,0.056] g[7.491,7.850] s_elaps=17789
>1096, dA[0.008,0.008] dB[0.024,0.019] g[8.129,7.637] s_elaps=17805
>1097, dA[0.016,0.016] dB[0.030,0.047] g[8.128,8.416] s_elaps=17821
>1098, dA[0.008,0.011] dB[0.043,0.006] g[7.986,7.988] s_elaps=17838
>1099, dA[0.022,0.016] dB[0.047,0.090] g[7.468,7.769] s_elaps=17854
>1100, dA[0.020,0.077] dB[0.162,0.065] g[7.168,7.355] s_elaps=17870
>1101, dA[0.145,0.015] dB[0.054,0.035] g[7.517,8.348] s_elaps=17886
>1102, dA[0.055,0.012] dB[0.044,0.014] g[7.837,7.809] s_elaps=17902
>1103, dA[0.052,0.016] dB[0.045,0.028] g[7.357,7.869] s_elaps=17919
>1104, dA[0.007,0.006] dB[0.020,0.007] g[7.074,7.174] s_elaps=17935
>1105, dA[0.098,0.137] dB[0.057,0.110] g[7.807,8.229] s_elaps=17951
>1106, dA[0.077,0.009] dB[0.047,0.017] g[7.121,7.432] s_elaps=17967
>1107, dA[0.030,0.035] dB[0.021,0.008] g[7.473,7.523] s_elaps=17983
>1108, dA[0.056,0.005] dB[0.026,0.008] g[8.308,8.679] s_elaps=18000
>1109, dA[0.048,0.048] dB[0.018,0.009] g[7.049,7.280] s_elaps=18016
>1110, dA[0.066,0.008] dB[0.010,0.012] g[7.083,7.232] s_elaps=18032
>1111, dA[0.018,0.036] dB[0.007,0.007] g[7.551,7.373] s_elaps=18048
>1112, dA[0.036,0.007] dB[0.008,0.005] g[7.896,8.125] s_elaps=18065
>1113, dA[0.015,0.036] dB[0.006,0.005] g[7.330,7.602] s_elaps=18081
>1114, dA[0.029,0.005] dB[0.007,0.005] g[6.926,7.202] s_elaps=18097
>1115, dA[0.050,0.023] dB[0.043,0.014] g[7.670,8.009] s_elaps=18113
>1116, dA[0.040,0.017] dB[0.020,0.004] g[7.254,7.343] s_elaps=18130
>1117, dA[0.051,0.032] dB[0.034,0.014] g[8.284,8.414] s_elaps=18146
>1118, dA[0.028,0.021] dB[0.040,0.013] g[7.203,7.301] s_elaps=18162
>1119, dA[0.006,0.010] dB[0.008,0.006] g[7.689,7.941] s_elaps=18178
>1120, dA[0.025,0.018] dB[0.008,0.007] g[8.007,7.986] s_elaps=18194
>1121, dA[0.007,0.006] dB[0.008,0.005] g[7.035,7.140] s_elaps=18210
>1122, dA[0.013,0.017] dB[0.004,0.004] g[7.687,8.112] s_elaps=18226
>1123, dA[0.047,0.014] dB[0.014,0.015] g[8.429,8.714] s_elaps=18242
>1124, dA[0.007,0.018] dB[0.007,0.013] g[8.284,8.288] s_elaps=18258
>1125, dA[0.030,0.021] dB[0.014,0.010] g[8.139,8.443] s_elaps=18274
>1126, dA[0.005,0.007] dB[0.016,0.014] g[7.736,7.984] s_elaps=18290
>1127, dA[0.070,0.033] dB[0.064,0.043] g[6.644,6.930] s_elaps=18306
>1128, dA[0.017,0.006] dB[0.023,0.013] g[7.501,7.472] s_elaps=18322
>1129, dA[0.005,0.009] dB[0.011,0.006] g[7.262,7.298] s_elaps=18338
>1130, dA[0.008,0.008] dB[0.020,0.041] g[7.650,7.727] s_elaps=18354
>1131, dA[0.060,0.029] dB[0.072,0.013] g[7.380,7.733] s_elaps=18369
>1132, dA[0.027,0.012] dB[0.054,0.096] g[7.263,7.898] s_elaps=18385
>1133, dA[0.044,0.026] dB[0.114,0.037] g[7.797,7.870] s_elaps=18401
>1134, dA[0.011,0.011] dB[0.038,0.093] g[7.595,7.970] s_elaps=18417
>1135, dA[0.027,0.018] dB[0.066,0.011] g[7.285,7.264] s_elaps=18433
>1136, dA[0.010,0.005] dB[0.018,0.025] g[6.728,7.125] s_elaps=18449
>1137, dA[0.006,0.006] dB[0.021,0.009] g[8.343,8.200] s_elaps=18465
>1138, dA[0.003,0.007] dB[0.011,0.011] g[7.627,7.944] s_elaps=18481
>1139, dA[0.021,0.037] dB[0.037,0.012] g[7.563,7.655] s_elaps=18497
>1140, dA[0.074,0.011] dB[0.013,0.016] g[7.751,8.372] s_elaps=18513
>1141, dA[0.010,0.005] dB[0.013,0.003] g[7.509,7.639] s_elaps=18529
>1142, dA[0.009,0.005] dB[0.007,0.010] g[7.615,7.809] s_elaps=18545
>1143, dA[0.004,0.003] dB[0.035,0.012] g[7.685,7.761] s_elaps=18561
>1144, dA[0.012,0.008] dB[0.010,0.010] g[7.462,7.730] s_elaps=18577
>1145, dA[0.007,0.005] dB[0.006,0.004] g[7.609,7.768] s_elaps=18593
>1146, dA[0.005,0.006] dB[0.005,0.005] g[7.854,7.925] s_elaps=18609
>1147, dA[0.012,0.006] dB[0.010,0.005] g[6.758,7.087] s_elaps=18625
>1148, dA[0.006,0.005] dB[0.007,0.007] g[6.909,7.041] s_elaps=18641
>1149, dA[0.009,0.005] dB[0.008,0.009] g[7.968,8.258] s_elaps=18657
>1150, dA[0.034,0.014] dB[0.025,0.012] g[7.693,7.656] s_elaps=18673
>1151, dA[0.014,0.003] dB[0.034,0.033] g[6.547,6.858] s_elaps=18689
>1152, dA[0.006,0.007] dB[0.017,0.011] g[7.852,7.583] s_elaps=18705
>1153, dA[0.006,0.008] dB[0.055,0.007] g[8.013,8.187] s_elaps=18721
>1154, dA[0.039,0.011] dB[0.030,0.017] g[7.320,7.608] s_elaps=18736
>1155, dA[0.006,0.007] dB[0.006,0.007] g[7.465,7.589] s_elaps=18752
>1156, dA[0.013,0.009] dB[0.004,0.005] g[7.460,7.815] s_elaps=18768
>1157, dA[0.054,0.031] dB[0.060,0.024] g[6.822,7.035] s_elaps=18784
>1158, dA[0.030,0.019] dB[0.014,0.011] g[7.302,7.835] s_elaps=18800
>1159, dA[0.050,0.047] dB[0.055,0.099] g[7.320,7.366] s_elaps=18816
>1160, dA[0.037,0.031] dB[0.061,0.016] g[8.876,9.210] s_elaps=18832
>1161, dA[0.049,0.042] dB[0.024,0.044] g[7.530,7.626] s_elaps=18848
>1162, dA[0.028,0.022] dB[0.055,0.010] g[7.930,8.431] s_elaps=18864
>1163, dA[0.076,0.092] dB[0.065,0.070] g[7.613,7.789] s_elaps=18880
>1164, dA[0.107,0.049] dB[0.093,0.038] g[7.203,7.595] s_elaps=18896
>1165, dA[0.017,0.075] dB[0.007,0.024] g[7.593,7.858] s_elaps=18912
>1166, dA[0.135,0.059] dB[0.080,0.020] g[7.349,7.596] s_elaps=18928
>1167, dA[0.032,0.043] dB[0.031,0.025] g[7.571,7.898] s_elaps=18944
>1168, dA[0.039,0.012] dB[0.023,0.005] g[7.264,7.775] s_elaps=18960
>1169, dA[0.078,0.040] dB[0.058,0.032] g[7.242,7.414] s_elaps=18976
>1170, dA[0.031,0.012] dB[0.019,0.004] g[7.753,7.738] s_elaps=18992
>1171, dA[0.035,0.058] dB[0.008,0.012] g[7.145,7.549] s_elaps=19008
>1172, dA[0.107,0.009] dB[0.050,0.010] g[7.664,8.084] s_elaps=19023
>1173, dA[0.051,0.006] dB[0.021,0.008] g[7.274,7.210] s_elaps=19039
>1174, dA[0.022,0.004] dB[0.006,0.005] g[7.207,7.571] s_elaps=19055
>1175, dA[0.012,0.006] dB[0.004,0.007] g[7.815,7.776] s_elaps=19072
>1176, dA[0.006,0.005] dB[0.004,0.003] g[7.461,7.481] s_elaps=19088
>1177, dA[0.009,0.002] dB[0.009,0.006] g[7.242,7.405] s_elaps=19104
>1178, dA[0.006,0.004] dB[0.027,0.008] g[7.587,7.726] s_elaps=19120
>1179, dA[0.005,0.003] dB[0.004,0.007] g[6.994,7.276] s_elaps=19135
>1180, dA[0.006,0.007] dB[0.006,0.005] g[7.163,7.226] s_elaps=19151
>1181, dA[0.006,0.007] dB[0.009,0.007] g[7.698,7.771] s_elaps=19167
>1182, dA[0.065,0.018] dB[0.071,0.019] g[7.116,7.211] s_elaps=19183
>1183, dA[0.007,0.004] dB[0.028,0.017] g[7.369,7.792] s_elaps=19199
>1184, dA[0.052,0.013] dB[0.041,0.018] g[7.546,7.797] s_elaps=19215
>1185, dA[0.007,0.005] dB[0.012,0.006] g[7.520,7.422] s_elaps=19231
>1186, dA[0.006,0.004] dB[0.014,0.010] g[7.484,7.659] s_elaps=19247
>1187, dA[0.004,0.003] dB[0.024,0.013] g[7.529,7.681] s_elaps=19263
>1188, dA[0.010,0.006] dB[0.014,0.005] g[8.414,8.494] s_elaps=19279
>1189, dA[0.042,0.019] dB[0.046,0.020] g[7.476,7.650] s_elaps=19295
>1190, dA[0.028,0.009] dB[0.016,0.004] g[7.389,7.544] s_elaps=19311
>1191, dA[0.078,0.055] dB[0.081,0.026] g[7.552,7.846] s_elaps=19327
>1192, dA[0.073,0.012] dB[0.021,0.010] g[7.385,8.088] s_elaps=19343
>1193, dA[0.109,0.055] dB[0.100,0.104] g[7.306,7.109] s_elaps=19359
>1194, dA[0.024,0.032] dB[0.029,0.019] g[9.142,8.648] s_elaps=19375
>1195, dA[0.072,0.030] dB[0.076,0.047] g[8.238,8.785] s_elaps=19391
>1196, dA[0.073,0.020] dB[0.097,0.013] g[7.325,7.433] s_elaps=19406
>1197, dA[0.008,0.016] dB[0.030,0.003] g[6.954,7.104] s_elaps=19422
>1198, dA[0.018,0.006] dB[0.007,0.007] g[7.108,7.460] s_elaps=19438
>1199, dA[0.008,0.004] dB[0.007,0.004] g[7.531,7.492] s_elaps=19454
>1200, dA[0.008,0.009] dB[0.009,0.004] g[7.225,7.347] s_elaps=19470
>1201, dA[0.022,0.017] dB[0.012,0.007] g[7.347,7.487] s_elaps=19486
>1202, dA[0.039,0.024] dB[0.045,0.012] g[7.061,7.065] s_elaps=19502
>1203, dA[0.013,0.022] dB[0.008,0.006] g[7.627,7.808] s_elaps=19518
>1204, dA[0.008,0.004] dB[0.007,0.007] g[7.427,7.523] s_elaps=19534
>1205, dA[0.033,0.009] dB[0.016,0.006] g[7.116,6.951] s_elaps=19550
>1206, dA[0.026,0.025] dB[0.041,0.012] g[6.937,7.109] s_elaps=19566
>1207, dA[0.013,0.005] dB[0.006,0.005] g[7.944,8.291] s_elaps=19582
